,global_id,created_at,updated_at,external_id,deleted_at,name,certificate_number,address1,address2,city,state_code,postal_code,country_code,phone,type,code,is_live,expired_at,suspended,Full_Address,main-address,Lat,Lon
373,WAWA1.MMAE,1/1/1900 00:00,1/5/2021 18:06,560,,CANNAREX,603345767,2714 HENSON RD,,MOUNT VERNON,WA,982739036,US,3604199735,dispensary,R414060,TRUE,10/30/2021 17:00,FALSE,2714 HENSON RD MOUNT VERNON,"2714, Henson Road, Mount Vernon, Skagit County, Washington, 98273, United States",48.39992375,-122.3323667
377,WAWA1.MMAI,1/1/1900 00:00,7/12/2019 18:33,564,,DIAMOND GREEN                                ,603354294,4002 S 12TH ST                ,,TACOMA                  ,WA,984051509,US,2532225697,dispensary,R413374,TRUE,12/30/2019 16:00,FALSE,4002 S 12TH ST                 TACOMA                  ,"4002, South 12th Street, University Place, Tacoma, Pierce County, Washington, 98405, United States",47.2499791,-122.490513
378,WAWA1.MMAJ,1/1/1900 00:00,1/5/2021 18:06,565,,EUPHORIUM 420,603354948,27623 COVINGTON WAY SE UNIT 1,,COVINGTON,WA,980429137,US,4255774533,dispensary,R414491,TRUE,12/30/2021 16:00,FALSE,27623 COVINGTON WAY SE UNIT 1 COVINGTON,,,
384,WAWA1.MMAP,1/1/1900 00:00,1/5/2021 18:06,571,,UNCLE IKE'S,604598096,2310 EAST UNION ST,,SEATTLE,WA,981222966,US,2064203784,dispensary,R414533,TRUE,4/29/2021 17:00,FALSE,2310 EAST UNION ST SEATTLE,"Uncle Ike's Pot Shop, 2310, East Union Street, Madison Valley, Seattle, King County, Washington, 98122, United States",47.6133572,-122.3021505
385,WAWA1.MMAQ,1/1/1900 00:00,7/12/2019 18:33,572,,THE STASH BOX                                ,603350058,3108 A ST SE STE F            ,,AUBURN                  ,WA,980929300,US,2537970959,dispensary,R412494,TRUE,1/30/2020 16:00,FALSE,3108 A ST SE STE F             AUBURN                  ,"3108, A Street Southeast, Stuck, South Auburn, Auburn, King County, Washington, 98002, United States",47.28009785,-122.2281252
389,WAWA1.MMAU,1/1/1900 00:00,1/5/2021 18:06,577,,MILLER'S MARIJUANA,603358103,5675 STATE ROUTE 12 STE 1,,ELMA,WA,985410000,US,3604709265,dispensary,R415001,TRUE,12/30/2021 16:00,FALSE,5675 STATE ROUTE 12 STE 1 ELMA,,,
401,WAWA1.MMB6,1/1/1900 00:00,1/5/2021 18:06,591,,SHAWN KEMP'S CANNABIS,604228752,3035 1ST AVE STE B,,SEATTLE,WA,981211010,US,4256985381,dispensary,R429502,TRUE,2/27/2021 16:00,FALSE,3035 1ST AVE STE B SEATTLE,"Consign Design, 3035, 1st Avenue, Uptown, Belltown, Seattle, King County, Washington, 98121, United States",47.6182156,-122.3550486
402,WAWA1.MMB7,1/1/1900 00:00,1/5/2021 18:06,592,,PURPLE HAZE,603400486,4218 RUCKER AVE,,EVERETT,WA,982032214,US,4252583054,dispensary,R414680,TRUE,5/30/2021 17:00,FALSE,4218 RUCKER AVE EVERETT,"4218, Rucker Avenue, South Forest Park, Everett, Snohomish County, Washington, 98203, United States",47.96167535,-122.2108437
403,WAWA1.MMB8,1/1/1900 00:00,1/5/2021 18:06,594,,MR. BILLS OF BUCKLEY,603405237,29393 STATE ROUTE 410 E STE D,,BUCKLEY,WA,983219424,US,3607617540,dispensary,R424751,TRUE,5/30/2021 17:00,FALSE,29393 STATE ROUTE 410 E STE D BUCKLEY,,47.16316,-122.02678
404,WAWA1.MMB9,1/1/1900 00:00,1/5/2021 18:06,595,,GANJA VITA,603359467,23441 NE STATE ROUTE 3,,BELFAIR,WA,985280000,US,2535143949,dispensary,R415539,TRUE,12/30/2021 16:00,FALSE,23441 NE STATE ROUTE 3 BELFAIR,"23441, Northeast State Route 3, Belfair, Mason County, Washington, 98528, United States",47.4468455,-122.8301195
405,WAWA1.MMBA,1/1/1900 00:00,1/5/2021 18:06,596,,DAVE'S PLACE,603356131,10 MAPLE GROVE RD,,SUNNYSIDE,WA,989440000,US,5098300275,dispensary,R415202,TRUE,12/30/2021 16:00,FALSE,10 MAPLE GROVE RD SUNNYSIDE,"Maple Grove Road, Hi-View Estates, Treelin Manor, Carroll County, Maryland, 21074, United States",39.650605,-76.846371
408,WAWA1.MMBD,1/1/1900 00:00,1/5/2021 18:06,599,,CINDER,603352412,1421 N MULLAN RD STE B,,SPOKANE VALLEY,WA,992064051,US,5092413726,dispensary,R414817,TRUE,11/29/2021 16:00,FALSE,1421 N MULLAN RD STE B SPOKANE VALLEY,"1421, North Mullan Road, Dishman, Spokane Valley, Spokane County, Washington, 99206, United States",47.66985739,-117.281657
409,WAWA1.MMBE,1/1/1900 00:00,1/5/2021 18:06,600,,HERBAL E SCENTS,602484317,120 NE CANNING DR,,COLVILLE,WA,991142004,US,5096844420,dispensary,R411970,TRUE,5/30/2021 17:00,FALSE,120 NE CANNING DR COLVILLE,,48.54657,-117.90554
412,WAWA1.MMBH,1/1/1900 00:00,1/5/2021 18:06,603,,HWY 420,603406099,1110 CHARLESTON BEACH RD W,,BREMERTON,WA,983124504,US,3609323182,dispensary,R413843,TRUE,5/30/2021 17:00,FALSE,1110 CHARLESTON BEACH RD W BREMERTON,"KBRO-AM (Bremerton), 1st Street, Charleston, Bremerton, Kitsap County, Washington, 98337, United States",47.5647272,-122.6590526
413,WAWA1.MMBI,1/1/1900 00:00,1/5/2021 18:06,604,,MJ'S POT SHOP,603456377,1335 SE BISHOP BLVD,,PULLMAN,WA,991636408,US,5093321011,dispensary,R415314,TRUE,12/30/2021 16:00,FALSE,1335 SE BISHOP BLVD PULLMAN,"1335, Southeast Bishop Boulevard, Pullman, Whitman County, Washington, 99163, United States",46.72240593,-117.1648933
419,WAWA1.MMBO,1/1/1900 00:00,1/5/2021 18:06,610,,GOLDEN DISPENSARIES,603355617,650 LLAMA LN,,GOLDENDALE,WA,986209140,US,5097730700,dispensary,R414292,TRUE,12/30/2021 16:00,FALSE,650 LLAMA LN GOLDENDALE,"Llama Lane, Goldendale, Klickitat County, Washington, 98620, United States",45.8278466,-120.8042201
421,WAWA1.MMBQ,1/1/1900 00:00,1/5/2021 18:06,612,,SPARKET,603356839,1215 E FRONT ST,,PORT ANGELES,WA,983624309,US,3604604902,dispensary,R086823,TRUE,12/30/2021 16:00,FALSE,1215 E FRONT ST PORT ANGELES,"East Front Street, Port Angeles, Clallam County, Washington, 98362, United States",48.1068543,-123.4020039
422,WAWA1.MMBR,1/1/1900 00:00,7/12/2019 18:33,613,,THE NOVEL TREE                               ,603352085,1817 130TH AVE NE SUITE B & C ,,BELLEVUE                ,WA,980050000,US,3609301700,dispensary,R414983,TRUE,11/29/2019 16:00,FALSE,1817 130TH AVE NE SUITE B & C  BELLEVUE                ,,,
439,WAWA1.MMC8,1/1/1900 00:00,1/5/2021 18:06,640,,MR. DOOBEES,603412363,1410 40TH ST,,SEAVIEW,WA,986442037,US,3608758016,dispensary,R424190,TRUE,6/29/2021 17:00,FALSE,1410 40TH ST SEAVIEW,"Seaview Post Office, 101, 40th Place, Seaview, Pacific County, Washington, 98644, United States",46.3318613,-124.0545425
440,WAWA1.MMC9,1/1/1900 00:00,1/5/2021 18:06,641,,LOCALAMSTER,604193795,1006 CALIFORNIA WAY,,LONGVIEW,WA,986321615,US,3603533628,dispensary,R414243,TRUE,11/29/2021 16:00,FALSE,1006 CALIFORNIA WAY LONGVIEW,"1006, California Way, Longview, Cowlitz County, Washington, 98632, United States",46.12164577,-122.9361285
444,WAWA1.MMCD,1/1/1900 00:00,1/5/2021 18:06,646,,THE HIDDEN BUSH,603351133,3230 E HWY 101,,PORT ANGELES,WA,983629073,US,3604529395,dispensary,R412921,TRUE,11/29/2021 16:00,FALSE,3230 E HWY 101 PORT ANGELES,"E, O Street, Port Angeles, Clallam County, Washington, United States",48.118337,-123.4980505
445,WAWA1.MMCE,1/1/1900 00:00,1/5/2021 18:06,647,,KUSHMART,603347250,6309 EVERGREEN WAY STE C,,EVERETT,WA,982034559,US,2067691282,dispensary,R414520,TRUE,11/29/2021 16:00,FALSE,6309 EVERGREEN WAY STE C EVERETT,"6309, Evergreen Way, Claremont Village, South Forest Park, Everett, Snohomish County, Washington, 98203, United States",47.94021172,-122.2178178
446,WAWA1.MMCF,1/1/1900 00:00,1/5/2021 18:06,648,,HAPPY TIME,603515811,1315 N 1ST ST,,YAKIMA,WA,989011801,US,5094802097,dispensary,R354876,TRUE,6/29/2021 17:00,FALSE,1315 N 1ST ST YAKIMA,"1315, North 1st Street, Yakima, Yakima County, Washington, 98901, United States",46.61907414,-120.5118198
447,WAWA1.MMCG,1/1/1900 00:00,1/5/2021 18:06,649,,28 GRAHAMS CANNABIS,603118374,10315 200TH ST E,,GRAHAM,WA,983380000,US,2537405648,dispensary,R428654,TRUE,6/29/2021 17:00,FALSE,10315 200TH ST E GRAHAM,"10315, 200th Street East, Graham, Pierce County, Washington, 98338, United States",47.0749055,-122.2925569
449,WAWA1.MMCI,1/1/1900 00:00,1/5/2021 18:06,652,,CANNABIS COUNTRY STORE,603359274,1910 W MAIN ST SUITE 101,,BATTLE GROUND,WA,986040000,US,3607987194,dispensary,R414970,TRUE,12/30/2020 16:00,FALSE,1910 W MAIN ST SUITE 101 BATTLE GROUND,,,
452,WAWA1.MMCL,1/1/1900 00:00,1/5/2021 18:06,655,,CINDER,603345696,6010 N DIVISION ST,,SPOKANE,WA,992081028,US,5092413091,dispensary,R422294,TRUE,1/30/2022 16:00,FALSE,6010 N DIVISION ST SPOKANE,"6010, North Division Street, Spokane, Spokane County, Washington, 99208, United States",47.71248389,-117.4109624
457,WAWA1.MMCQ,1/1/1900 00:00,1/5/2021 18:06,660,,CLUTCH CANNABIS,603352242,11537 RAINIER AVE S,,SEATTLE,WA,981783984,US,2063210149,dispensary,R413803,TRUE,11/29/2021 16:00,FALSE,11537 RAINIER AVE S SEATTLE,"Rainier Avenue South, Mount Baker, Seattle, King County, Washington, 98144, United States",47.5760069,-122.2963504
460,WAWA1.MMCT,1/1/1900 00:00,1/5/2021 18:06,663,,MUFFYS POT SHOP,603359355,3134 E HIGHWAY 101 SUITE A,,PORT ANGELES,WA,983629074,US,3608082532,dispensary,R413930,TRUE,1/30/2022 16:00,FALSE,3134 E HIGHWAY 101 SUITE A PORT ANGELES,,48.11815,-123.43074
463,WAWA1.MMCW,1/1/1900 00:00,1/5/2021 18:06,666,,CANNABIS & GLASS,603351098,605 E FRANCIS,,SPOKANE,WA,992080000,US,5099991112,dispensary,R360307,TRUE,11/29/2021 16:00,FALSE,605 E FRANCIS SPOKANE,"605, East Francis Avenue, Spokane, Spokane County, Washington, 99208, United States",47.7151736,-117.4003957
466,WAWA1.MMCZ,1/1/1900 00:00,1/5/2021 18:06,669,,URBAN BUD,603385092,112 S 24TH ST,,TACOMA,WA,984022904,US,2533271572,dispensary,R415010,TRUE,3/30/2021 17:00,FALSE,112 S 24TH ST TACOMA,"112, South 24th Street, Tacoma, Pierce County, Washington, 98402, United States",47.24004535,-122.4343217
468,WAWA1.MMD1,1/1/1900 00:00,1/5/2021 18:06,671,,DOCKSIDE CANNABIS,603354697,15001 AURORA AVE N,STE 15029,SHORELINE,WA,981336134,US,2068068759,dispensary,R414569,TRUE,12/30/2021 16:00,FALSE,15001 AURORA AVE N SHORELINE,"15001, Aurora Avenue North, Parkwood, Shoreline, King County, Washington, 98133, United States",47.73817685,-122.3454394
469,WAWA1.MMD2,1/1/1900 00:00,1/5/2021 18:06,672,,THE SLOW BURN,603410267,4101 MAIN STREET,,UNION GAP,WA,989032042,US,5098234792,dispensary,R413773,TRUE,6/29/2021 17:00,FALSE,4101 MAIN STREET UNION GAP,"4101, Main Street, Union Gap, Yakima County, Washington, 98903, United States",46.546541,-120.475545
470,WAWA1.MMD3,1/1/1900 00:00,1/5/2021 18:06,673,,2020 CANNABIS SOLUTIONS MT BAKER HIGHWAY,604349020,1706 MT BAKER HWY,,BELLINGHAM,WA,982268721,US,3607342020,dispensary,R355469,TRUE,10/30/2021 17:00,FALSE,1706 MT BAKER HWY BELLINGHAM,"Mount Baker Highway, Bellingham, Whatcom County, Washington, 98226, United States",48.797428,-122.410763
474,WAWA1.MMD7,1/1/1900 00:00,1/5/2021 18:06,677,,"CANNABIS COAST FORKS, LLC",604082172,362 LA PUSH RD,STE 201,FORKS,WA,983319504,US,3603744020,dispensary,R430237,TRUE,1/30/2022 16:00,FALSE,362 LA PUSH RD FORKS,"La Push Road, Forks, Clallam County, Washington, United States",47.963821,-124.432834
477,WAWA1.MMDA,1/1/1900 00:00,1/5/2021 18:06,680,,GREEN CITY COLLECTIVE,603353423,13601 HIGHWAY 99 STE B,,EVERETT,WA,982045496,US,4258693670,dispensary,R413737,FALSE,11/29/2018 16:00,TRUE,13601 HIGHWAY 99 STE B EVERETT,"State Highway 99, Pinehurst - Beverly Park, Everett, Snohomish County, Washington, 98203, United States",47.9195561,-122.2083974
483,WAWA1.MMDG,1/1/1900 00:00,1/5/2021 18:06,685,,GREENWAY MARIJUANA,603353555,4851 GEIGER RD SE,,PORT ORCHARD,WA,983669350,US,3604436988,dispensary,R413541,TRUE,11/29/2021 16:00,FALSE,4851 GEIGER RD SE PORT ORCHARD,"4851, Geiger Road Southeast, East Port Orchard, Port Orchard, Kitsap County, Washington, 98367, United States",47.50357977,-122.6394176
490,WAWA1.MMDN,1/1/1900 00:00,1/5/2021 18:06,693,,HERB'S HOUSE,603285183,716 NW 65TH ST,,SEATTLE,WA,981175049,US,2065577388,dispensary,R402039,TRUE,3/30/2021 17:00,FALSE,716 NW 65TH ST SEATTLE,"Herb's House, 716, Northwest 65th Street, Phinney Ridge, Seattle, King County, Washington, 98117, United States",47.6761719,-122.3653093
496,WAWA1.MMDT,1/1/1900 00:00,1/5/2021 18:06,700,,BUDS GARAGE,603350047,3015 EVERETT AVE,,EVERETT,WA,982013822,US,4258793437,dispensary,R421005,TRUE,11/29/2021 16:00,FALSE,3015 EVERETT AVE EVERETT,"3015, Everett Avenue, Riverside, Everett, Snohomish County, Washington, 98201, United States",47.98184346,-122.1905944
498,WAWA1.MMDV,1/1/1900 00:00,1/5/2021 18:06,702,,HIGH SOCIETY BELLINGHAM,604612222,5309 GUIDE MERIDIAN RD SUITE A,,BELLINGHAM,WA,982260000,US,3603063257,dispensary,R414539,TRUE,7/30/2021 17:00,FALSE,5309 GUIDE MERIDIAN RD SUITE A BELLINGHAM,"High Society Bellingham, 5309, Guide Meridian Road, Whatcom County, Washington, 98226, United States",48.8336158,-122.4863941
501,WAWA1.MMDY,1/1/1900 00:00,1/3/2020 18:08,705,,LUCID,603359035,4820 YELM HWY SE SUITE D,,LACEY,WA,985033402,US,5304010839,dispensary,R414963,TRUE,12/30/2019 16:00,FALSE,4820 YELM HWY SE SUITE D LACEY,"Farrelli's Pizza - Lacey, 4870, Yelm Highway Southeast, Lacey, Thurston County, Washington, 98503, United States",46.9966503,-122.8198793
502,WAWA1.MMDZ,1/1/1900 00:00,1/5/2021 18:06,705,,LUCID,603359035,7294 MARTIN WAY E,,OLYMPIA,WA,985165533,US,5304010839,dispensary,R415429,TRUE,12/30/2020 16:00,FALSE,7294 MARTIN WAY E OLYMPIA,"Martin Way East, Olympia, Thurston County, Washington, 98506-5049, United States",47.0477825,-122.8360762
508,WAWA1.MME5,1/1/1900 00:00,1/5/2021 18:06,710,,4:20 FRIENDLY,603351576,1515 LEWIS ST,,SPOKANE,WA,992249785,US,5094990999,dispensary,R413586,TRUE,11/29/2021 16:00,FALSE,1515 LEWIS ST SPOKANE,"Spokane Ranch Road, Lewis and Clark County, Montana, United States",46.585398,-111.778344
515,WAWA1.MMEC,1/1/1900 00:00,1/5/2021 18:06,720,,BUD COMMANDER,603351819,849 TROSPER RD SW STE 207,,TUMWATER,WA,985128145,US,3606881709,dispensary,R413802,TRUE,11/29/2021 16:00,FALSE,849 TROSPER RD SW STE 207 TUMWATER,"849, Trosper Road Southwest, Barnes Lake Condominiums, Tumwater, Thurston County, Washington, 98512, United States",46.99989136,-122.9183
522,WAWA1.MMEJ,1/1/1900 00:00,1/5/2021 18:06,729,,THE TOP SHELF,604276145,1305 S HAYFORD RD STE A,SUITE A,AIRWAY HEIGHTS,WA,992245276,US,5094741050,dispensary,R414716,TRUE,5/30/2021 17:00,FALSE,1305 S HAYFORD RD STE A AIRWAY HEIGHTS,"South Hayford Road, Airway Heights, Spokane County, Washington, 99001, United States",47.6356187,-117.5609268
523,WAWA1.MMEK,1/1/1900 00:00,1/5/2021 18:06,730,,ISSAQUAH CANNABIS COMPANY,603356479,230 NE JUNIPER ST STE#201,STE#201,ISSAQUAH,WA,980272519,US,2069492124,dispensary,R414867,TRUE,12/30/2021 16:00,FALSE,230 NE JUNIPER ST STE#201 ISSAQUAH,,47.5394363,-122.031936
524,WAWA1.MMEL,1/1/1900 00:00,1/5/2021 18:06,730,,THE WEST SEATTLE MARIJUANA COMPANY,603356479,10825 MYERS WAY S,,SEATTLE,WA,981681367,US,2069492124,dispensary,R414868,TRUE,12/30/2021 16:00,FALSE,10825 MYERS WAY S SEATTLE,"Myers Way South, Seattle, King County, Washington, 98146-3127, United States",47.5130718,-122.3297958
534,WAWA1.MMEV,1/1/1900 00:00,1/5/2021 18:06,739,,TREEHOUSE CLUB,603420335,14421 E TRENT AVE,,SPOKANE VALLEY,WA,992161392,US,5094132169,dispensary,R413369,TRUE,7/30/2021 17:00,FALSE,14421 E TRENT AVE SPOKANE VALLEY,"14421, East Trent Avenue, Irwin, Trentwood, Spokane Valley, Spokane County, Washington, 99216, United States",47.69494785,-117.2113238
548,WAWA1.MMF9,1/1/1900 00:00,1/5/2021 18:06,752,,UNCLE IKE'S,604598096,11064 LAKE CITY WAY NE  STE 6,,SEATTLE,WA,981256730,US,2064203784,dispensary,R420793,TRUE,4/29/2021 17:00,FALSE,11064 LAKE CITY WAY NE  STE 6 SEATTLE,"Tubs Gourmet Subs, 11064, Lake City Way Northeast, Victory Heights, Seattle, King County, Washington, 98125, United States",47.7098612,-122.3002903
550,WAWA1.MMFB,1/1/1900 00:00,1/5/2021 18:06,755,,THEOREM,603359414,6323 NE BOTHEL WAY,,KENMORE,WA,980280000,US,2066418344,dispensary,R415115,TRUE,12/30/2021 16:00,FALSE,6323 NE BOTHEL WAY KENMORE,,,
553,WAWA1.MMFE,1/1/1900 00:00,1/5/2021 18:06,758,,THE MARIJUANA MERCANTILE,603441962,8411 SR 92 STE 5,,GRANITE FALLS,WA,982520000,US,3603227122,dispensary,R415216,TRUE,10/30/2021 17:00,FALSE,8411 SR 92 STE 5 GRANITE FALLS,,48.072325,-122.00909
558,WAWA1.MMFJ,1/1/1900 00:00,1/5/2021 18:06,765,,BLAINE CANNABIS,604598984,922 PEACE PORTAL DR,,BLAINE,WA,982304409,US,3603328922,dispensary,R415064,TRUE,4/29/2021 17:00,FALSE,922 PEACE PORTAL DR BLAINE,"922 Peace Portal Dr, 922, Peace Portal Drive, Blaine, Whatcom County, Washington, 98230-4013, United States",48.99178135,-122.7510743
563,WAWA1.MMFO,1/1/1900 00:00,1/5/2021 18:06,770,,EMERALD LEAVES,603561521,2702 6TH AVE,,TACOMA,WA,984067213,US,2064825627,dispensary,R413363,TRUE,11/29/2021 16:00,FALSE,2702 6TH AVE TACOMA,"2702, 6th Avenue, Tacoma, Pierce County, Washington, 98406, United States",47.25535798,-122.4715557
568,WAWA1.MMFT,1/1/1900 00:00,1/5/2021 18:06,776,,BELLEVUE MARIJUANA,603350423,614 116TH AVE NE,,BELLEVUE,WA,980045206,US,4254535749,dispensary,R415253,FALSE,11/29/2018 16:00,TRUE,614 116TH AVE NE BELLEVUE,"614, 116th Avenue Northeast, Midlakes, Bellevue, King County, Washington, 98004, United States",47.61683713,-122.1855153
571,WAWA1.MMFW,1/1/1900 00:00,1/5/2021 18:06,779,,HIGH END MARKET PLACE,603350377,1924 BROADWAY ST SUITE A,,VANCOUVER,WA,986633380,US,3606953612,dispensary,R429699,TRUE,11/29/2021 16:00,FALSE,1924 BROADWAY ST SUITE A VANCOUVER,"Vancouver Chinese Evangelical Free Church, 3295, East Broadway, Renfrew-Collingwood, Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, V5M, Canada",49.2622177,-123.0344971
572,WAWA1.MMFX,1/1/1900 00:00,1/5/2021 18:06,780,,HIGHER LEAF MARIJUANA BOUTIQUE,603414213,12525 WILLOWS RD NE STE 10,,KIRKLAND,WA,980348735,US,4258205967,dispensary,R422218,TRUE,6/29/2021 17:00,FALSE,12525 WILLOWS RD NE STE 10 KIRKLAND,"12525, Willows Road Northeast, Earlmont, Kirkland, King County, Washington, 98034, United States",47.7128172,-122.1542137
574,WAWA1.MMFZ,1/1/1900 00:00,1/5/2021 18:06,782,,TOP SHELF 420,604316069,3015 PACIFIC AVE SE,,OLYMPIA,WA,985012042,US,2539249915,dispensary,R413782,TRUE,8/30/2021 17:00,FALSE,3015 PACIFIC AVE SE OLYMPIA,"Pacific Avenue Southeast, Olympia, Thurston County, Washington, 98501-3849, United States",47.0459794,-122.8702001
577,WAWA1.MMG2,1/1/1900 00:00,1/5/2021 18:06,785,,LOCAL AMSTERDAM,604193795,3200 15TH AVE W UNIT B,,SEATTLE,WA,981191705,US,2063699597,dispensary,R429803,TRUE,11/29/2020 16:00,FALSE,3200 15TH AVE W UNIT B SEATTLE,,,
583,WAWA1.MMG8,1/1/1900 00:00,1/5/2021 18:06,790,,THE HERBERY,603355031,12001 NE FOURTH PLAIN BLVD,,VANCOUVER,WA,986825527,US,3608417504,dispensary,R430925,TRUE,12/30/2021 16:00,FALSE,12001 NE FOURTH PLAIN BLVD VANCOUVER,"Twin Perks Espresso, 12001, Northeast Fourth Plain Boulevard, North Image, Vancouver, Clark County, Washington, 98662, United States",45.6678587,-122.5491819
584,WAWA1.MMG9,1/1/1900 00:00,1/5/2021 18:06,790,,THE HERBERY,603355031,6018 NE ST JOHNS RD STE D,,VANCOUVER,WA,986610000,US,3608417505,dispensary,R426563,TRUE,12/30/2021 16:00,FALSE,6018 NE ST JOHNS RD STE D VANCOUVER,"The Herbery - St Johns, 6018, Northeast Saint Johns Road, West Minnehaha, Vancouver, Clark County, Washington, 98661, United States",45.6661136,-122.6369275
585,WAWA1.MMGA,1/1/1900 00:00,1/5/2021 18:06,790,,THE HERBERY,603355031,330 NE CHKALOV DR STE C & D,STE C & D,VANCOUVER,WA,986845032,US,3609079694,dispensary,R071368,TRUE,12/30/2021 16:00,FALSE,330 NE CHKALOV DR STE C & D VANCOUVER,"330, Northeast Chkalov Drive, Marrion, Vancouver, Clark County, Washington, 98684, United States",45.6223296,-122.5569346
587,WAWA1.MMGC,1/1/1900 00:00,1/5/2021 18:06,793,,TOKER FRIENDLY,603447262,1515 S LYONS RD  STE B,STE B,AIRWAY HEIGHTS,WA,990010000,US,5092448728,dispensary,R417486,TRUE,10/30/2021 17:00,FALSE,1515 S LYONS RD  STE B AIRWAY HEIGHTS,"1515, South Lyons Road, Airway Heights, Spokane County, Washington, 99001, United States",47.64264204,-117.5715231
590,WAWA1.MMGF,1/1/1900 00:00,1/5/2021 18:06,797,,365 RECREATIONAL CANNABIS,603429655,17517 15TH AVE NE #B,,SHORELINE,WA,981553801,US,2065577778,dispensary,R423784,TRUE,8/30/2021 17:00,FALSE,17517 15TH AVE NE #B SHORELINE,"365 Recreational Cannabis, 17517, 15th Avenue Northeast, North City, Shoreline, King County, Washington, 98155, United States",47.7562144,-122.313887
603,WAWA1.MMGS,1/1/1900 00:00,1/5/2021 18:06,810,,J & K CANNABIS,603089068,RETAIL TITLE CERTIFICATE,,LAKEWOOD,WA,984991030,US,2534684440,dispensary,R355804,FALSE,11/29/2018 16:00,TRUE,RETAIL TITLE CERTIFICATE LAKEWOOD,,,
619,WAWA1.MMH8,1/1/1900 00:00,1/5/2021 18:06,830,,COOKIES TACOMA,604132656,3111 S PINE ST,,TACOMA,WA,984094711,US,3603023121,dispensary,R412940,TRUE,6/29/2021 17:00,FALSE,3111 S PINE ST TACOMA,"Cookies Tacoma, 3111, South Pine Street, Tacoma, Pierce County, Washington, 98409, United States",47.2326075,-122.4732542
623,WAWA1.MMHC,1/1/1900 00:00,1/5/2021 18:06,834,,#HASHTAG,603358139,224 NICKERSON ST,,SEATTLE,WA,981091622,US,5042315918,dispensary,R430562,TRUE,12/30/2021 16:00,FALSE,224 NICKERSON ST SEATTLE,"McBride Construction Resources Incorporated, 224, Nickerson Street, Fremont, Seattle, King County, Washington, 98109, United States",47.64723275,-122.351615
624,WAWA1.MMHD,1/1/1900 00:00,1/5/2021 18:06,836,,THE GALLERY PARKLAND,603336732,13005 PACIFIC AVE S,,TACOMA,WA,984444857,US,3052988577,dispensary,R413258,TRUE,9/29/2021 17:00,FALSE,13005 PACIFIC AVE S TACOMA,"Pacific Avenue South, Tacoma, Pierce County, Washington, 98418-7826, United States",47.210661,-122.43398
625,WAWA1.MMHE,1/1/1900 00:00,1/5/2021 18:06,836,,THE GALLERY SPANAWAY,603336732,21802 MOUNTAIN HWY E  STE 1,,SPANAWAY,WA,983870000,US,3052988577,dispensary,R413420,TRUE,9/29/2021 17:00,FALSE,21802 MOUNTAIN HWY E  STE 1 SPANAWAY,"Mountain Highway East, Spanaway, Pierce County, Washington, 98387-8412, United States",47.0731619,-122.4209985
628,WAWA1.MMHH,1/1/1900 00:00,1/5/2021 18:06,840,,III KING COMPANY,603350502,12925 MARTIN LUTHER KINGJR WAY,,SEATTLE,WA,981780000,US,2064533445,dispensary,R414750,TRUE,11/29/2021 16:00,FALSE,12925 MARTIN LUTHER KINGJR WAY SEATTLE,,,
